for_name,loc_name,ruta,P_MW,Q_Mvar,escala,outserv
ZLRMAF-D3,Demanda 3 La Romana Pueblo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 69 kV.ElmNet\Demanda 3 La Romana Pueblo.ElmLod,12.800000190734863,4.210000038146973,1.0,0
ZHNUEF-D1,Demanda Hato Nuevo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Hato Nuevo.ElmLod,7.550000190734863,3.180000066757202,1.0,0
ZGMALF-D1,Demanda Grupo Malla,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Malla.ElmLod,2.559999942779541,0.7799999713897705,1.0,0
ZLCUAF-D1,Demanda La Cuarenta,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda La Cuarenta.ElmLod,19.760000228881836,7.090000152587891,1.0,0
ZPLASF-D1,Demanda Plastifar,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Plastifar.ElmLod,7.510000228881836,2.430000066757202,1.0,0
ZPDIVF-D1,Demanda Productos Diversos,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Productos Diversos.ElmLod,2.380000114440918,0.75,1.0,0
ZZALCF-D1,Demanda ZF Los Alcarrizos,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda ZF Los Alcarrizos.ElmLod,23.850000381469727,8.380000114440918,1.0,0
ZCSATF-D1,Demanda Ciudad Satélite,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Ciudad Satélite.ElmLod,12.949999809265137,0.07999999821186066,1.0,0
ZXCARF-D1,Demanda Carrefour,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Carrefour.ElmLod,1.5700000524520874,0.5400000214576721,1.0,0
ZBNVIF-D1,Demanda Banco Nacional Vivienda,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Banco Nacional Vivienda.ElmLod,17.579999923706055,16.43000030517578,1.0,0
ZKDMEF-D1,Demanda 2 Kilómetro 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 2 Kilómetro 10.5.ElmLod,33.84000015258789,12.380000114440918,1.0,0
ZGPETF-D1,Demanda Grupo Petroquímica,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Petroquímica.ElmLod,8.569999694824219,2.6600000858306885,1.0,0
ZBAYOF-D1,Demanda Bayona,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Bayona.ElmLod,11.130000114440918,3.640000104904175,1.0,0
ZCBYNF-D1,Demanda Caballona,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Caballona.ElmLod,7.320000171661377,3.259999990463257,1.0,0
ZCDAGF-D1,Demanda Campamento 16 de Agosto,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Campamento 16 de Agosto.ElmLod,0.7200000286102295,0.23999999463558197,1.0,0
ZKDMBF-D1,Demanda 1 Kilómetro 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Kilómetro 10.5.ElmLod,25.510000228881836,10.319999694824219,1.0,0
ZNOVOF-D1,Demanda Novoplast,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Novoplast.ElmLod,5.039999961853027,2.190000057220459,1.0,0
ZCPVCF-D1,Demanda CORVI PVC,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda CORVI PVC.ElmLod,2.5299999713897705,0.8299999833106995,1.0,0
ZCBOHF-D1,Demanda Bohemia,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Bohemia.ElmLod,1.600000023841858,0.7699999809265137,1.0,0
ZBPOPF-D1,Demanda Banco Popular,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Banco Popular.ElmLod,1.1799999475479126,0.4300000071525574,1.0,0
ZCOHEF-D1,Demanda Centro Operación Herrrera,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Centro Operación Herrrera.ElmLod,32.310001373291016,0.12999999523162842,1.0,0
ZOFALF-D1,Demanda Oleoducto FALCONDO,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Oleoducto FALCONDO.ElmLod,0.019999999552965164,0.0,1.0,0
ZLDIAF-D1,Demanda Listín Diario,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Listín Diario.ElmLod,0.1899999976158142,0.07999999821186066,1.0,0
ZXCBAF-D1,Demanda CAASD Bayona 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda CAASD Bayona 1.ElmLod,1.190000057220459,0.4099999964237213,1.0,0
ZXCB2F-D1,Demanda CAASD Bayona 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda CAASD Bayona 2.ElmLod,1.409999966621399,0.550000011920929,1.0,0
ZXCODF-D1,Demanda CODETEL,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda CODETEL.ElmLod,1.7000000476837158,0.4399999976158142,1.0,0
ZGHACF-D1,Demanda Grupo Haché,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Haché.ElmLod,0.4000000059604645,0.0,1.0,0
ZTEMPF-D1,Demanda Templástica,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Templástica.ElmLod,0.07999999821186066,0.07999999821186066,1.0,0
ZAORIF-D1,Demanda Acueducto Oriental,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Acueducto Oriental.ElmLod,5.369999885559082,4.980000019073486,1.0,0
ZTAMAF-D1,Demanda 1 Tamarindo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Tamarindo.ElmLod,1.0700000524520874,1.2200000286102295,1.0,0
ZGALAF-D1,Demanda Grupo Alaska,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Alaska.ElmLod,1.4600000381469727,0.6200000047683716,1.0,0
ZGRCHF-D1,Demanda Grupo Ramos Charles,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Ramos Charles.ElmLod,0.6100000143051147,0.25999999046325684,1.0,0
ZMEGAF-D1,Demanda Megacentro,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Megacentro.ElmLod,3.7899999618530273,1.7300000190734863,1.0,0
ZGPLAF-D1,Demanda Gomas y Plásticos,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Gomas y Plásticos.ElmLod,0.3700000047683716,0.10000000149011612,1.0,0
ZSPERF-D1,Demanda Sabana Perdida,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Sabana Perdida.ElmLod,28.420000076293945,10.979999542236328,1.0,0
ZLMINF-D1,Demanda Los Mina,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Los Mina.ElmLod,15.609999656677246,5.610000133514404,1.0,0
ZKVENF-D1,Demanda Kilómetro 24,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Kilómetro 24.ElmLod,7.409999847412109,3.859999895095825,1.0,0
ZCAPOF-D1,Demanda 1 Capotillo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Capotillo.ElmLod,11.779999732971191,4.559999942779541,1.0,0
ZPAL3K-D1,SSAA Palamara Grupo 3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\SSAA Palamara Grupo 3.ElmLod,0.25,0.10999999940395355,1.0,0
ZPAL2K-D1,SSAA Palamara Grupo 2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\SSAA Palamara Grupo 2.ElmLod,0.7300000190734863,0.3100000023841858,1.0,0
ZPAL1K-D1,SSAA Palamara Grupo 1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Diésel Palamara.ElmSite\SSAA Palamara Grupo 1.ElmLod,1.4600000381469727,0.6200000047683716,1.0,0
ZZMCAF-D1,Demanda Multimodal Caucedo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Multimodal Caucedo.ElmLod,3.4000000953674316,1.2300000190734863,1.0,0
ZZGILF-D1,Demanda ZF Gildan,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda ZF Gildan.ElmLod,5.050000190734863,1.8600000143051147,1.0,0
ZZAMEF-D1,Demanda 1 ZF Las Américas,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 ZF Las Américas.ElmLod,0.0,0.0,1.0,1
ZTORGF-D1,Demanda TORGINOL,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda TORGINOL.ElmLod,1.9500000476837158,0.009999999776482582,1.0,0
ZSKAPF-D1,Demanda Smurfit Kappa,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Smurfit Kappa.ElmLod,0.9200000166893005,0.38999998569488525,1.0,0
ZPCIBF-D1,Demanda Parque Cibernético,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Parque Cibernético.ElmLod,1.6399999856948853,1.6699999570846558,1.0,0
ZMOZAF-D1,Demanda Molinos del Ozama,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Molinos del Ozama.ElmLod,2.490000009536743,1.0800000429153442,1.0,0
ZMERCF-D1,Demanda MERCASID,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda MERCASID.ElmLod,7.269999980926514,3.509999990463257,1.0,0
ZIISAF-D1,Demanda INCA La Isabela,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda INCA La Isabela.ElmLod,0.10999999940395355,0.05000000074505806,1.0,0
ZINCAF-D1,Demanda INCA Gerdau,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\Demanda INCA Gerdau.ElmLod,7.349999904632568,2.6500000953674316,1.0,0
ZINCAK-D1,SSAA INCA km 22,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\SSAA INCA km 22.ElmLod,0.28999999165534973,0.11999999731779099,1.0,0
ZHHIGF-D1,Demanda Harinas del Higuamo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Harinas del Higuamo.ElmLod,0.8299999833106995,0.3799999952316284,1.0,0
ZDESPF-D1,Demanda 1 Despacho,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Despacho.ElmLod,4.139999866485596,1.350000023841858,1.0,0
ZCCARF-D1,Demanda Cartonera del Caribe,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Cartonera del Caribe.ElmLod,0.8399999737739563,0.8399999737739563,1.0,0
ZCAYAF-D1,Demanda Cayacoa,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Cayacoa.ElmLod,5.199999809265137,0.0,1.0,0
ZCATAF-D1,Demanda Catalina,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Catalina.ElmLod,6.650000095367432,6.429999828338623,1.0,0
ZLCALF-D1,Demanda 1 La Caleta,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 La Caleta.ElmLod,15.25,7.46999979019165,1.0,0
ZBASIF-D1,Demanda Base Aérea San Isidro,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Base Aérea San Isidro.ElmLod,2.799999952316284,2.259999990463257,1.0,0
ZZSPMF-D1,Demanda Asociación Industrial ZF SPM,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Asociación Industrial ZF SPM.ElmLod,5.050000190734863,1.2599999904632568,1.0,0
ZAHIGF-D1,Demanda Aeropuerto El Higüero,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Aeropuerto El Higüero.ElmLod,0.3400000035762787,0.3799999952316284,1.0,0
ZAAMEF-D1,Demanda Aero Las Américas,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Aero Las Américas.ElmLod,4.320000171661377,1.3200000524520874,1.0,0
ZADOMF-D1,Demanda Aluminio Dominicano,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Aluminio Dominicano.ElmLod,0.25999999046325684,0.07000000029802322,1.0,0
ZABRUF-D1,Demanda Acueducto Brujuela,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Acueducto Brujuela.ElmLod,4.849999904632568,4.989999771118164,1.0,0
ZINVIF-D1,Demanda 1 Invivienda,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 1 Invivienda.ElmLod,30.34000015258789,11.350000381469727,1.0,0
ZALISF-D1,Demanda Acueducto La Isabela,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Acueducto La Isabela.ElmLod,0.47999998927116394,0.49000000953674316,1.0,0
ZEM31K-D1,SSAA EDM3 TG1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\EDM 3.ElmSite\SSAA EDM3 TG1.ElmLod,0.9599999785423279,0.4099999964237213,1.0,0
ZEM32K-D1,SSAA EDM3 TG2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\EDM 3.ElmSite\SSAA EDM3 TG2.ElmLod,0.9599999785423279,0.4099999964237213,1.0,0
ZMULTF-D1,Demanda Multiform,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Multiform.ElmLod,3.630000114440918,1.7599999904632568,1.0,0
ZTTITF-D1,Demanda Textiles Titán,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Textiles Titán.ElmLod,0.8299999833106995,0.36000001430511475,1.0,0
ZZSISF-D1,Demanda ZF San Isidro,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda ZF San Isidro.ElmLod,6.079999923706055,0.8999999761581421,1.0,0
ZGUERF-D1,Demanda Guerra,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Guerra.ElmLod,2.630000114440918,2.640000104904175,1.0,0
ZZAMEF-D2,Demanda 2 ZF Las Américas,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 2 ZF Las Américas.ElmLod,14.119999885559082,6.010000228881836,1.0,0
ZINVBF-D1,Demanda 2 Invivienda,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 2 Invivienda.ElmLod,29.59000015258789,11.140000343322754,1.0,0
ZKDMEF-D2,Demanda 3 Kilómetro 10.5,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 3 Kilómetro 10.5.ElmLod,24.469999313354492,0.3499999940395355,1.0,0
ZMPALK-D1,SSAA Mata de Palma,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Mata de Palma.ElmSite\SSAA Mata de Palma.ElmLod,0.0,0.0,1.0,1
ZCAPOF-D2,Demanda 2 Capotillo,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 2 Capotillo.ElmLod,37.0099983215332,14.319999694824219,1.0,0
ZXGRMF-D1,Demanda Grupo Ramos Mella,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Grupo Ramos Mella.ElmLod,0.4399999976158142,1.600000023841858,1.0,0
ZLCALF-D2,Demanda 2 La Caleta,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 2 La Caleta.ElmLod,1.6299999952316284,0.800000011920929,1.0,0
ZDESPF-D2,Demanda 2 Despacho,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 2 Despacho.ElmLod,29.200000762939453,10.4399995803833,1.0,0
ZDESPF-D3,Demanda 3 Despacho,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 3 Despacho.ElmLod,0.0,0.0,1.0,0
ZPIDUF-D1,Demanda Parque Industrial Duarte,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Parque Industrial Duarte.ElmLod,11.9399995803833,3.930000066757202,1.0,0
ZPCGLF-D1,Demanda Parque Caribbean Glass,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda Parque Caribbean Glass.ElmLod,2.2300000190734863,0.44999998807907104,1.0,0
ZMARTK-D1,SSAA Martí,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Martí.ElmSite\SSAA Martí.ElmLod,0.0,0.0,1.0,1
ZMARAK-D1,SSAA Maranatha,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Maranatha.ElmSite\SSAA Maranatha.ElmLod,0.0,0.0,1.0,1
ZDISDF-D1,Demanda DISDO,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda DISDO.ElmLod,2.9200000762939453,0.7900000214576721,1.0,0
ZPLCCF-D1,69 kV CCN Parq. Logís Pedro Brand D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV CCN Parq. Logís Pedro Brand D1.ElmLod,0.0,0.0,1.0,1
ZTHAIF-D1,69 kV Templastisa D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Templastisa D1.ElmLod,0.0,0.0,1.0,1
ZLCALF-D3,Demanda 3 La Caleta,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Demanda 3 La Caleta.ElmLod,0.0,0.0,1.0,0
WLPARF-D1,69 kV Las Parras D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Las Parras D1.ElmLod,0.0,0.0,1.0,0
ZHAINF-D1,69 kV ZF Hainamosa D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV ZF Hainamosa D1.ElmLod,0.0,0.0,1.0,1
ZQ1SPK -D1,SSAA Quisqueya 1 San Pedro,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\SSAA Quisqueya 1 San Pedro.ElmLod,1.3200000524520874,0.5600000023841858,1.0,0
ZQU23K-D1,SSAA Quisqueya 2 G3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\SSAA Quisqueya 2 G3.ElmLod,0.8999999761581421,0.3799999952316284,1.0,0
ZQU22K-D1,SSAA Quisqueya 2 G2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\SSAA Quisqueya 2 G2.ElmLod,1.3700000047683716,0.44999998807907104,1.0,0
ZQU21K-D1,SSAA Quisqueya 2 G1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\SSAA Quisqueya 2 G1.ElmLod,1.3700000047683716,0.44999998807907104,1.0,0
ZQU12K-D1,SSAA Quisqueya 1 G2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\SSAA Quisqueya 1 G2.ElmLod,1.3700000047683716,0.5799999833106995,1.0,0
ZQU13K-D1,SSAA Quisqueya 1 G3,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Quisqueya.ElmSite\SSAA Quisqueya 1 G3.ElmLod,1.5399999618530273,0.6600000262260437,1.0,0
ZPVDCD-D1,Demanda PVDC,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\PVDC.ElmSite\Demanda PVDC.ElmLod,185.0,0.0,1.0,0
